value,var,ver,pft,param,time
0.31852525,IND,No recruitement,deciduous temperate broadleaved,high RDI,60
0.023985114,IND,Recruitement,deciduous temperate broadleaved,Low RDI,60
0.6048814,RDI,No recruitement,evergreen temperate conifer,Low RDI,61
0.59390974,RDI,No recruitement,evergreen temperate conifer,high RDI,61
0.28614396,RDI,Recruitement,evergreen temperate conifer,Low RDI,61
0.21113801,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,61
0.29091823,RDI,No recruitement,deciduous temperate broadleaved,high RDI,61
0.41380218,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,61
28.576382,BA,No recruitement,evergreen temperate conifer,Low RDI,61
30.02203,BA,No recruitement,evergreen temperate conifer,high RDI,61
8.922729,BA,Recruitement,evergreen temperate conifer,Low RDI,61
6.6672015,BA,No recruitement,deciduous temperate broadleaved,Low RDI,61
3.877655,BA,No recruitement,deciduous temperate broadleaved,high RDI,61
14.950006,BA,Recruitement,deciduous temperate broadleaved,Low RDI,61
0.14956883,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,61
0.19699733,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,61
0.027546166,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,61
0.2162814,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,61
0.039378412,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,61
0.2818354,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,61
0.16263735,IND,No recruitement,evergreen temperate conifer,Low RDI,61
0.098493844,IND,No recruitement,evergreen temperate conifer,high RDI,61
1.4966855,IND,Recruitement,evergreen temperate conifer,Low RDI,61
0.018242221,IND,No recruitement,deciduous temperate broadleaved,Low RDI,61
0.31780723,IND,No recruitement,deciduous temperate broadleaved,high RDI,61
0.023961578,IND,Recruitement,deciduous temperate broadleaved,Low RDI,61
0.5418376,RDI,No recruitement,evergreen temperate conifer,Low RDI,62
0.6099112,RDI,No recruitement,evergreen temperate conifer,high RDI,62
0.29874665,RDI,Recruitement,evergreen temperate conifer,Low RDI,62
0.1631489,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,62
0.18771355,RDI,No recruitement,deciduous temperate broadleaved,high RDI,62
0.42680746,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,62
25.703045,BA,No recruitement,evergreen temperate conifer,Low RDI,62
30.975056,BA,No recruitement,evergreen temperate conifer,high RDI,62
9.37249,BA,Recruitement,evergreen temperate conifer,Low RDI,62
5.3368373,BA,No recruitement,deciduous temperate broadleaved,Low RDI,62
2.6872663,BA,No recruitement,deciduous temperate broadleaved,high RDI,62
15.587853,BA,Recruitement,deciduous temperate broadleaved,Low RDI,62
0.15172812,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,62
0.20024112,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,62
0.028249193,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,62
0.23162267,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,62
0.045286458,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,62
0.2879331,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,62
0.14236455,IND,No recruitement,evergreen temperate conifer,Low RDI,62
0.09829874,IND,No recruitement,evergreen temperate conifer,high RDI,62
1.495348,IND,Recruitement,evergreen temperate conifer,Low RDI,62
0.012703233,IND,No recruitement,deciduous temperate broadleaved,Low RDI,62
0.16626516,IND,No recruitement,deciduous temperate broadleaved,high RDI,62
0.02393792,IND,Recruitement,deciduous temperate broadleaved,Low RDI,62
0.47297835,RDI,No recruitement,evergreen temperate conifer,Low RDI,63
0.4760452,RDI,No recruitement,evergreen temperate conifer,high RDI,63
0.30766624,RDI,Recruitement,evergreen temperate conifer,Low RDI,63
0.12920254,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,63
0.23078024,RDI,No recruitement,deciduous temperate broadleaved,high RDI,63
0.43647498,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,63
22.537931,BA,No recruitement,evergreen temperate conifer,Low RDI,63
24.572987,BA,No recruitement,evergreen temperate conifer,high RDI,63
9.693628,BA,Recruitement,evergreen temperate conifer,Low RDI,63
4.4453516,BA,No recruitement,deciduous temperate broadleaved,Low RDI,63
3.5435221,BA,No recruitement,deciduous temperate broadleaved,high RDI,63
16.067957,BA,Recruitement,deciduous temperate broadleaved,Low RDI,63
0.15488406,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,63
0.21450551,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,63
0.02874051,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,63
0.25596014,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,63
0.052054096,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,63
0.2924792,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,63
0.11960873,IND,No recruitement,evergreen temperate conifer,Low RDI,63
0.06799048,IND,No recruitement,evergreen temperate conifer,high RDI,63
1.4940062,IND,Recruitement,evergreen temperate conifer,Low RDI,63
0.008692915,IND,No recruitement,deciduous temperate broadleaved,Low RDI,63
0.16610675,IND,No recruitement,deciduous temperate broadleaved,high RDI,63
0.02391457,IND,Recruitement,deciduous temperate broadleaved,Low RDI,63
0.4954939,RDI,No recruitement,evergreen temperate conifer,Low RDI,64
0.49568042,RDI,No recruitement,evergreen temperate conifer,high RDI,64
0.32974002,RDI,Recruitement,evergreen temperate conifer,Low RDI,64
0.0827105,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,64
0.26276785,RDI,No recruitement,deciduous temperate broadleaved,high RDI,64
0.44806257,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,64
23.726654,BA,No recruitement,evergreen temperate conifer,Low RDI,64
25.735605,BA,No recruitement,evergreen temperate conifer,high RDI,64
10.492592,BA,Recruitement,evergreen temperate conifer,Low RDI,64
3.0219545,BA,No recruitement,deciduous temperate broadleaved,Low RDI,64
4.214726,BA,No recruitement,deciduous temperate broadleaved,high RDI,64
16.657385,BA,Recruitement,deciduous temperate broadleaved,Low RDI,64
0.1580064,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,64
0.21964209,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,64
0.02990978,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,64
0.2889082,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,64
0.05684285,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,64
0.29794034,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,64
0.12099271,IND,No recruitement,evergreen temperate conifer,Low RDI,64
0.06791635,IND,No recruitement,evergreen temperate conifer,high RDI,64
1.4926648,IND,Recruitement,evergreen temperate conifer,Low RDI,64
0.004686429,IND,No recruitement,deciduous temperate broadleaved,Low RDI,64
0.16594763,IND,No recruitement,deciduous temperate broadleaved,high RDI,64
0.023880795,IND,Recruitement,deciduous temperate broadleaved,Low RDI,64
0.51695704,RDI,No recruitement,evergreen temperate conifer,Low RDI,65
0.51569486,RDI,No recruitement,evergreen temperate conifer,high RDI,65
0.35805586,RDI,Recruitement,evergreen temperate conifer,Low RDI,65
0.074145496,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,65
0.28578618,RDI,No recruitement,deciduous temperate broadleaved,high RDI,65
0.39269665,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,65
24.866611,BA,No recruitement,evergreen temperate conifer,Low RDI,65
26.927738,BA,No recruitement,evergreen temperate conifer,high RDI,65
11.526961,BA,Recruitement,evergreen temperate conifer,Low RDI,65
1.3133996,BA,No recruitement,deciduous temperate broadleaved,Low RDI,65
4.7248073,BA,No recruitement,deciduous temperate broadleaved,high RDI,65
14.771668,BA,Recruitement,deciduous temperate broadleaved,Low RDI,65
0.16094492,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,65
0.22479637,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,65
0.031365097,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,65
0.22412962,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,65
0.060225964,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,65
0.3051593,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,65
0.122219115,IND,No recruitement,evergreen temperate conifer,Low RDI,65
0.067840934,IND,No recruitement,evergreen temperate conifer,high RDI,65
1.4913218,IND,Recruitement,evergreen temperate conifer,Low RDI,65
0.1392654,IND,No recruitement,deciduous temperate broadleaved,Low RDI,65
0.16559319,IND,No recruitement,deciduous temperate broadleaved,high RDI,65
0.020194853,IND,Recruitement,deciduous temperate broadleaved,Low RDI,65
0.536422,RDI,No recruitement,evergreen temperate conifer,Low RDI,66
0.5344176,RDI,No recruitement,evergreen temperate conifer,high RDI,66
0.3822491,RDI,Recruitement,evergreen temperate conifer,Low RDI,66
0.18865187,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,66
0.19119708,RDI,No recruitement,deciduous temperate broadleaved,high RDI,66
0.40445152,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,66
25.904173,BA,No recruitement,evergreen temperate conifer,Low RDI,66
28.049255,BA,No recruitement,evergreen temperate conifer,high RDI,66
12.420001,BA,Recruitement,evergreen temperate conifer,Low RDI,66
2.0681627,BA,No recruitement,deciduous temperate broadleaved,Low RDI,66
3.3415332,BA,No recruitement,deciduous temperate broadleaved,high RDI,66
15.371974,BA,Recruitement,deciduous temperate broadleaved,Low RDI,66
0.16353816,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,66
0.22956342,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,66
0.03257502,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,66
0.026600642,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,66
0.067210115,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,66
0.31145534,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,66
0.123316266,IND,No recruitement,evergreen temperate conifer,Low RDI,66
0.06776424,IND,No recruitement,evergreen temperate conifer,high RDI,66
1.4899752,IND,Recruitement,evergreen temperate conifer,Low RDI,66
0.3690082,IND,No recruitement,deciduous temperate broadleaved,Low RDI,66
0.093990296,IND,No recruitement,deciduous temperate broadleaved,high RDI,66
0.020175206,IND,Recruitement,deciduous temperate broadleaved,Low RDI,66
0.55351216,RDI,No recruitement,evergreen temperate conifer,Low RDI,67
0.5505979,RDI,No recruitement,evergreen temperate conifer,high RDI,67
0.40373957,RDI,Recruitement,evergreen temperate conifer,Low RDI,67
0.23299246,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,67
0.22623564,RDI,No recruitement,deciduous temperate broadleaved,high RDI,67
0.41810894,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,67
26.816263,BA,No recruitement,evergreen temperate conifer,Low RDI,67
29.024012,BA,No recruitement,evergreen temperate conifer,high RDI,67
13.220785,BA,Recruitement,evergreen temperate conifer,Low RDI,67
2.7345371,BA,No recruitement,deciduous temperate broadleaved,Low RDI,67
4.1872644,BA,No recruitement,deciduous temperate broadleaved,high RDI,67
16.076902,BA,Recruitement,deciduous temperate broadleaved,Low RDI,67
0.16571401,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,67
0.23365358,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,67
0.033624,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,67
0.03069026,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,67
0.07528641,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,67
0.31867257,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,67
0.12432951,IND,No recruitement,evergreen temperate conifer,Low RDI,67
0.0676864,IND,No recruitement,evergreen temperate conifer,high RDI,67
1.4886254,IND,Recruitement,evergreen temperate conifer,Low RDI,67
0.3691046,IND,No recruitement,deciduous temperate broadleaved,Low RDI,67
0.09390057,IND,No recruitement,deciduous temperate broadleaved,high RDI,67
0.020155387,IND,Recruitement,deciduous temperate broadleaved,Low RDI,67
0.5696423,RDI,No recruitement,evergreen temperate conifer,Low RDI,68
0.5659392,RDI,No recruitement,evergreen temperate conifer,high RDI,68
0.42753035,RDI,Recruitement,evergreen temperate conifer,Low RDI,68
0.25795597,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,68
0.254595,RDI,No recruitement,deciduous temperate broadleaved,high RDI,68
0.42641646,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,68
27.67891,BA,No recruitement,evergreen temperate conifer,Low RDI,68
29.952559,BA,No recruitement,evergreen temperate conifer,high RDI,68
14.114398,BA,Recruitement,evergreen temperate conifer,Low RDI,68
3.1323304,BA,No recruitement,deciduous temperate broadleaved,Low RDI,68
4.9043994,BA,No recruitement,deciduous temperate broadleaved,high RDI,68
16.511486,BA,Recruitement,deciduous temperate broadleaved,Low RDI,68
0.16770858,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,68
0.23750067,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,68
0.034757078,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,68
0.03285885,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,68
0.0815575,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,68
0.32311562,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,68
0.12529524,IND,No recruitement,evergreen temperate conifer,Low RDI,68
0.06760756,IND,No recruitement,evergreen temperate conifer,high RDI,68
1.4872731,IND,Recruitement,evergreen temperate conifer,Low RDI,68
0.36919343,IND,No recruitement,deciduous temperate broadleaved,Low RDI,68
0.09381052,IND,No recruitement,deciduous temperate broadleaved,high RDI,68
0.020135732,IND,Recruitement,deciduous temperate broadleaved,Low RDI,68
0.5856049,RDI,No recruitement,evergreen temperate conifer,Low RDI,69
0.5809669,RDI,No recruitement,evergreen temperate conifer,high RDI,69
0.45311895,RDI,Recruitement,evergreen temperate conifer,Low RDI,69
0.19204164,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,69
0.27378875,RDI,No recruitement,deciduous temperate broadleaved,high RDI,69
0.43870607,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,69
28.535341,BA,No recruitement,evergreen temperate conifer,Low RDI,69
30.865995,BA,No recruitement,evergreen temperate conifer,high RDI,69
15.083273,BA,Recruitement,evergreen temperate conifer,Low RDI,69
2.461317,BA,No recruitement,deciduous temperate broadleaved,Low RDI,69
5.4139237,BA,No recruitement,deciduous temperate broadleaved,high RDI,69
17.1689,BA,Recruitement,deciduous temperate broadleaved,Low RDI,69
0.16965657,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,69
0.24123792,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,69
0.03594689,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,69
0.03681701,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,69
0.08574882,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,69
0.32964146,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,69
0.12622301,IND,No recruitement,evergreen temperate conifer,Low RDI,69
0.06752772,IND,No recruitement,evergreen temperate conifer,high RDI,69
1.4859182,IND,Recruitement,evergreen temperate conifer,Low RDI,69
0.23686269,IND,No recruitement,deciduous temperate broadleaved,Low RDI,69
0.09362833,IND,No recruitement,deciduous temperate broadleaved,high RDI,69
0.020106701,IND,Recruitement,deciduous temperate broadleaved,Low RDI,69
0.60133606,RDI,No recruitement,evergreen temperate conifer,Low RDI,70
0.59503686,RDI,No recruitement,evergreen temperate conifer,high RDI,70
0.4783678,RDI,Recruitement,evergreen temperate conifer,Low RDI,70
0.21212116,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,70
0.19742317,RDI,No recruitement,deciduous temperate broadleaved,high RDI,70
0.3348153,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,70
29.381865,BA,No recruitement,evergreen temperate conifer,Low RDI,70
31.749416,BA,No recruitement,evergreen temperate conifer,high RDI,70
16.047024,BA,Recruitement,evergreen temperate conifer,Low RDI,70
2.9736552,BA,No recruitement,deciduous temperate broadleaved,Low RDI,70
4.0640464,BA,No recruitement,deciduous temperate broadleaved,high RDI,70
13.247289,BA,Recruitement,deciduous temperate broadleaved,Low RDI,70
0.17155066,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,70
0.24484906,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,70
0.037095062,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,70
0.04342294,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,70
0.0928918,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,70
